NUM_SOLICITUD,SUCURSAL,STATUS_SOLICITUD,PUNTO_DECISION,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,CUENTA_ASIGNADA,MESES_VENCIDOS,SALDO_CUENTA,CAPACIDAD_TC,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,CAPACIDAD_PAGO_TOTAL,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,PEOR_MOP_TARJETAS,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,PEOR_HISTORIA_CREDITO,SUMA_SALDOS_TOTAL,NUM_CREDITOS,EDAD,TIPO_VIVIENDA,ESCOLARIDAD
2.01408E+16,9172,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,124,0,0,0,0,0,0,0,60,Hipoteca,Preparatoria
2.01408E+16,7720,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,124,0,0,0,0,0,0,0,45,Propia,Posgrado
2.01408E+16,8151,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,124,0,0,0,0,0,0,0,29,Hipoteca,Licenciatura
2.01407E+16,9160,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,124,0,0,0,0,0,0,0,57,Hipoteca,Preparatoria
2.01407E+16,7735,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,INVERSIONES,#N/A,NO_CLIENTE,0,Alto,0%,3,124,0,0,0,0,0,0,0,52,Familiares,Preparatoria
2.01408E+16,9209,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,124,0,0,0,0,0,0,0,25,Propia,Posgrado
2.01408E+16,9211,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,124,0,0,0,0,0,0,0,45,Hipoteca,Posgrado
2.01408E+16,9175,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,124,0,0,0,0,0,0,0,56,Familiares,Preparatoria
2.01408E+16,7799,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,125,0,0,0,0,0,0,0,56,Familiares,Posgrado
2.01408E+16,7799,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,125,0,0,0,0,0,0,0,30,Hipoteca,Preparatoria
2.01408E+16,9211,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,125,0,0,0,0,0,0,0,54,Familiares,Licenciatura
2.01408E+16,7804,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,125,0,0,0,0,0,0,0,35,Hipoteca,Posgrado
2.01408E+16,7684,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,125,0,0,0,0,0,0,0,57,Familiares,Posgrado
2.01408E+16,7625,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,125,0,0,0,0,0,0,0,31,Propia,Posgrado
2.01407E+16,11704,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,125,0,0,0,0,0,0,0,32,Familiares,Licenciatura
2.01407E+16,7795,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,INVERSIONES,#N/A,NO_CLIENTE,0,Alto,0%,2,125,0,0,0,0,0,0,0,56,Familiares,Preparatoria
2.01408E+16,7865,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,125,0,0,0,0,0,0,0,29,Hipoteca,Preparatoria
2.01408E+16,9175,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,125,0,0,0,0,0,0,0,60,Familiares,Preparatoria
2.01408E+16,7770,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,130,0,0,0,0,0,0,0,34,Hipoteca,Posgrado
2.01408E+16,7589,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,130,0,0,0,0,0,0,0,28,Familiares,Licenciatura
2.01408E+16,7768,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,130,0,0,0,0,0,0,0,59,Renta,Preparatoria
2.01408E+16,9157,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,130,0,0,0,0,0,0,0,36,Renta,Preparatoria
2.01408E+16,9188,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,130,0,0,0,0,0,0,0,31,Hipoteca,Preparatoria
2.01408E+16,9211,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,132,0,0,0,0,0,0,1,51,Hipoteca,Preparatoria
2.01408E+16,7770,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,132,0,0,0,0,0,0,0,56,Hipoteca,Preparatoria
2.01408E+16,9261,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,132,0,0,0,0,0,0,0,33,Renta,Preparatoria
2.01408E+16,9211,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,132,0,0,0,0,0,0,0,54,Renta,Preparatoria
2.01408E+16,7588,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,132,0,0,0,0,0,0,0,45,Familiares,Preparatoria
2.01408E+16,7796,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,132,0,0,0,0,0,0,0,45,Familiares,Licenciatura
2.01408E+16,7812,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,132,0,0,0,0,0,0,0,38,Propia,Preparatoria
2.01408E+16,8113,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,INVERSIONES,#N/A,NO_CLIENTE,0,Alto,0%,0,132,0,0,0,0,0,0,0,38,Renta,Preparatoria
2.01408E+16,4749,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,24200,Alto,0%,1,132,0,0,2078,0,0,0,0,55,Propia,Licenciatura
2.01408E+16,9209,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,132,0,0,0,0,0,0,0,34,Hipoteca,Preparatoria
2.01406E+16,126,Aprobada,CN0,Aprobado,REGULAR,13500,9.98345E+14,1,"2,025",85%,4113,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,0,Mínimo,15%,0,132,805,0,0,0,0,0,0,49,Familiares,Preparatoria
2.01408E+16,9175,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,133,0,0,0,0,0,0,0,26,Familiares,Licenciatura
2.01408E+16,9209,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,133,0,0,0,0,0,0,0,36,Hipoteca,Licenciatura
2.01408E+16,8151,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,133,0,0,0,0,0,0,0,41,Familiares,Secundaria
2.01408E+16,7802,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,INVERSIONES,#N/A,NO_CLIENTE,0,Alto,0%,1,133,0,0,0,0,0,0,0,56,Renta,Posgrado
2.01408E+16,335,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,133,0,0,0,0,0,0,0,60,Familiares,Preparatoria
2.01408E+16,5753,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,134,0,0,0,0,0,0,0,55,Propia,Preparatoria
2.01408E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,134,0,0,0,0,0,0,0,47,Propia,Posgrado
2.01408E+16,7770,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,134,0,0,0,0,0,0,0,50,Hipoteca,Posgrado
2.01408E+16,8153,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,134,0,0,0,0,0,0,0,29,Renta,Licenciatura
2.01408E+16,9175,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,134,0,0,0,0,0,0,0,25,Familiares,Posgrado
2.01408E+16,7795,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,134,0,0,0,0,0,0,0,49,Propia,Posgrado
2.01408E+16,9037,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,134,0,0,0,0,0,0,0,26,Propia,Posgrado
2.01408E+16,9156,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,134,0,0,0,0,0,0,0,31,Propia,Posgrado
2.01408E+16,9175,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,134,0,0,0,0,0,0,0,58,Propia,Licenciatura
2.01408E+16,7660,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,134,0,0,0,0,0,0,0,35,Hipoteca,Posgrado
2.01408E+16,9175,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,134,0,0,0,0,0,0,0,29,Propia,Preparatoria
2.01408E+16,7622,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,INVERSIONES,#N/A,NO_CLIENTE,0,Alto,0%,1,134,0,8,8433,8433,0,0,0,46,Familiares,Preparatoria
2.01408E+16,349,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,134,0,0,0,0,0,0,0,58,Hipoteca,Preparatoria
2.01408E+16,9172,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,134,0,0,0,0,0,0,0,32,Hipoteca,Posgrado
2.01407E+16,14003,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,134,0,0,0,0,0,0,0,54,Propia,Preparatoria
2.01408E+16,662,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,134,0,0,0,0,0,0,0,44,Propia,Licenciatura
2.01408E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,134,0,0,0,0,0,0,0,37,Propia,Preparatoria
2.01408E+16,8155,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,134,0,0,0,0,0,0,0,54,Propia,Licenciatura
2.01408E+16,7991,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,134,0,0,0,0,0,0,0,26,Hipoteca,Licenciatura
2.01408E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,135,0,0,0,0,0,0,0,60,Hipoteca,Preparatoria
2.01408E+16,7620,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,135,0,0,0,0,0,0,0,42,Hipoteca,Licenciatura
2.01408E+16,7791,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,135,0,0,0,0,0,0,0,32,Propia,Preparatoria
2.01408E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,135,0,0,0,0,0,0,0,42,Familiares,Preparatoria
2.01408E+16,4649,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,135,0,0,0,0,0,0,0,60,Familiares,Preparatoria
2.01407E+16,12118,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,135,0,0,0,0,0,0,0,49,Renta,Secundaria
2.01408E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,135,0,0,0,0,0,0,0,60,Hipoteca,Licenciatura
2.01408E+16,7588,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,135,0,0,0,0,0,0,0,50,Familiares,Preparatoria
2.01408E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,136,0,0,0,0,0,0,0,39,Renta,Posgrado
2.01408E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,136,0,0,0,0,0,0,0,50,Hipoteca,Posgrado
2.01407E+16,7602,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,136,0,0,0,0,0,0,0,34,Renta,Preparatoria
2.01408E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,5000,Alto,0%,0,136,0,1,4027,340,0,0,0,29,Familiares,Licenciatura
2.01408E+16,7769,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,141,0,0,0,0,0,0,0,58,Renta,Licenciatura
2.01408E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,141,0,0,0,0,0,0,0,52,Hipoteca,Licenciatura
2.01408E+16,9240,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,INVERSIONES,#N/A,NO_CLIENTE,0,Alto,0%,1,141,0,0,0,0,0,0,0,41,Hipoteca,Posgrado
2.01408E+16,9175,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,141,0,0,0,0,0,0,0,58,Hipoteca,Preparatoria
2.01408E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,142,0,0,0,0,0,0,0,49,Propia,Licenciatura
2.01408E+16,7681,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,142,0,0,0,0,0,0,0,55,Hipoteca,Licenciatura
2.01408E+16,7791,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,142,0,0,0,0,0,0,0,28,Familiares,Licenciatura
2.01408E+16,9179,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,142,0,0,0,0,0,0,0,25,Renta,Posgrado
2.01408E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,142,0,0,0,0,0,0,0,50,Hipoteca,Preparatoria
2.01408E+16,9175,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,142,0,0,0,0,0,0,0,34,Propia,Licenciatura
2.01408E+16,7674,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,142,0,0,0,0,0,0,0,38,Propia,Posgrado
2.01408E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,142,0,0,0,0,0,0,0,35,Propia,Licenciatura
2.01408E+16,9211,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,143,0,0,0,0,0,0,0,59,Familiares,Preparatoria
2.01408E+16,7790,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,143,0,0,0,0,0,0,0,41,Propia,Licenciatura
2.01408E+16,9233,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,143,0,0,0,0,0,0,0,40,Propia,Preparatoria
2.01408E+16,7163,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,198204,Alto,0%,0,143,0,1,31701,1930,0,97082,0,52,Hipoteca,Posgrado
2.01408E+16,9161,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,0,Alto,0%,2,143,0,0,0,0,0,0,0,41,Hipoteca,Preparatoria
2.01408E+16,305,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,54000,Alto,0%,0,143,0,0,0,0,0,0,0,43,Renta,Licenciatura
2.01408E+16,4089,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,143,0,0,0,0,0,0,0,25,Familiares,Licenciatura
2.01408E+16,7728,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,143,0,0,0,0,0,0,0,31,Propia,Licenciatura
2.01407E+16,7794,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,144,0,0,0,0,0,0,0,57,Hipoteca,Licenciatura
2.01408E+16,141,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,96000,Alto,0%,2,144,0,0,0,0,0,0,0,29,Propia,Preparatoria
2.01408E+16,9175,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,145,0,0,0,0,0,0,0,39,Familiares,Preparatoria
2.01408E+16,9175,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,145,0,0,0,0,0,0,0,42,Familiares,Posgrado
2.01408E+16,527,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,9000,Alto,0%,1,145,0,1,1531,108,0,0,0,55,Renta,Posgrado
2.01408E+16,9175,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,145,0,0,0,0,0,0,0,38,Renta,Licenciatura
2.01408E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,145,0,0,0,0,0,0,0,26,Familiares,Licenciatura
2.01406E+16,648,Aprobada,CN0,Aprobado,BUENO,9200,9.98345E+14,0,"7,728",16%,6823,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0,Bajo,84%,2,145,726,0,0,0,0,0,0,27,Renta,Posgrado
2.01408E+16,7804,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,147,0,0,0,0,0,0,0,27,Renta,Preparatoria
2.01407E+16,8136,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,150,0,0,0,0,0,0,0,29,Propia,Posgrado
2.01408E+16,9175,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,153,0,0,0,0,0,0,0,46,Familiares,Secundaria
2.01408E+16,9209,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,154,0,0,0,0,0,0,0,57,Propia,Preparatoria
2.01408E+16,631,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,91500,Alto,0%,3,154,0,0,14778,0,0,23729,0,26,Familiares,Licenciatura
2.01408E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,154,0,0,0,0,0,0,0,42,Hipoteca,Licenciatura
2.01408E+16,7588,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,154,0,0,0,0,0,0,0,39,Renta,Preparatoria
2.01408E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,154,0,0,0,0,0,0,0,53,Familiares,Licenciatura
2.01407E+16,9396,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,156,0,0,0,0,0,0,0,42,Renta,Posgrado
2.01408E+16,9175,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,156,0,0,0,0,0,0,0,29,Renta,Posgrado
2.01408E+16,8155,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,156,0,0,0,0,0,0,0,41,Renta,Licenciatura
2.01408E+16,7620,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,156,0,0,0,0,0,15719,0,49,Propia,Licenciatura
2.01408E+16,7620,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,156,0,0,0,0,0,0,0,25,Propia,Posgrado
2.01408E+16,7706,Aprobada,CN0,Aprobado,BUENO,5500,9.98345E+14,0,"3,025",45%,0,INVERSIONES,Medio A,NO_CLIENTE,0,Mínimo,55%,3,159,755,0,0,0,0,0,0,37,Propia,Preparatoria
2.01406E+16,397,Aprobada,CN0,Aprobado,BUENO,19800,9.98345E+14,1,"14,454",27%,13135,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,20000,Bajo,73%,2,161,702,1,12102,1060,0,0,0,53,Familiares,Licenciatura
2.01408E+16,8130,Aprobada,CN0,Aprobado,BUENO,4900,9.98345E+14,0,"2,597",47%,0,INVERSIONES,Alto B,NO_CLIENTE,0,Mínimo,53%,1,162,757,0,0,0,0,0,0,59,Familiares,Licenciatura
2.01408E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,163,0,0,0,0,0,0,0,49,Familiares,Posgrado
2.01408E+16,4088,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,163,0,0,0,0,0,0,0,28,Hipoteca,Licenciatura
2.01408E+16,9243,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,163,0,0,0,0,0,0,0,58,Renta,Licenciatura
2.01408E+16,7569,Aprobada,CN0,Aprobado,REGULAR,6000,9.98345E+14,0,"1,680",72%,0,INVERSIONES,Alto A,NO_CLIENTE,0,Mínimo,28%,1,164,782,0,0,0,0,0,0,56,Renta,Preparatoria
